time,open,high,low,close,tick_volume,norm_price,norm_volume,price_change,volume_change
2025-06-20 03:11:00,5968.74,5969.99,5967.49,5969.61,47,2.227482768528935,0.9179591983557004,0.0001457594065079615,0.20512820512820507
2025-06-20 03:12:00,5969.61,5971.49,5969.61,5971.24,32,2.3870316254493487,-0.17563905685885947,0.0002730496632108448,-0.3191489361702128
2025-06-20 03:13:00,5971.24,5973.61,5971.24,5973.11,58,2.454840899123844,1.4911159155156892,0.000313167784245838,0.8125
2025-06-20 03:14:00,5973.11,5973.24,5971.74,5971.99,47,1.779244519208364,0.6724979710949027,-0.00018750701058578567,-0.18965517241379315
2025-06-20 03:15:00,5971.99,5972.49,5970.49,5970.49,56,1.1767124065801466,1.168725972163685,-0.00025117255722129084,0.1914893617021276
2025-06-20 03:16:00,5970.74,5970.86,5969.61,5969.74,34,0.8575854768330723,-0.4218761731335221,-0.00012561783036235674,-0.3928571428571429
2025-06-20 03:17:00,5969.74,5969.74,5968.86,5968.99,40,0.5599814633564607,-0.06615605790632101,-0.00012563361218409508,0.17647058823529416
2025-06-20 03:18:00,5968.49,5968.61,5966.74,5967.99,38,0.18420216152892044,-0.31494116122666915,-0.0001675325306291775,-0.050000000000000044
2025-06-20 03:19:00,5967.99,5969.24,5967.99,5968.24,29,0.20006566848953586,-1.0452733369240705,4.1890150620282895e-05,-0.23684210526315785
2025-06-20 03:20:00,5968.24,5971.24,5967.74,5970.74,43,0.9418358907932611,0.3151361453623139,0.00041888395909017717,0.48275862068965525
2025-06-20 03:21:00,5970.74,5971.49,5969.99,5970.11,37,0.6570264446428781,-0.298731241521397,-0.00010551455933438536,-0.13953488372093026
2025-06-20 03:22:00,5970.11,5970.61,5968.99,5970.11,29,0.5834908102022454,-1.165518246832391,0.0,-0.21621621621621623
2025-06-20 03:23:00,5970.24,5971.74,5969.99,5970.99,44,0.8025839606452582,0.3947327167847708,0.0001474009691613265,0.5172413793103448
2025-06-20 03:24:00,5970.99,5970.99,5969.24,5970.24,26,0.4671454463900469,-1.4602471844636207,-0.00012560731135036196,-0.40909090909090906
2025-06-20 03:25:00,5970.11,5970.74,5969.74,5970.74,22,0.5757219921006941,-1.6934556432842627,8.374872701932823e-05,-0.15384615384615385
2025-06-20 03:26:00,5970.74,5970.74,5969.99,5970.24,11,0.29114042634587417,-2.22520988942847,-8.374171375746808e-05,-0.5
2025-06-20 03:27:00,5970.24,5970.49,5970.24,5970.49,11,0.33427229519109164,-1.8956800726931162,4.1874363509775137e-05,0.0
2025-06-20 03:28:00,5970.49,5970.86,5970.24,5970.24,15,0.03764717495374936,-1.4548178525330555,-4.187261012078558e-05,0.36363636363636354
2025-06-20 03:29:00,5970.24,5970.24,5969.11,5969.24,21,-0.7621421962437246,-0.9521097073973511,-0.00016749745403865646,0.3999999999999999
2025-06-20 03:30:00,5969.24,5969.86,5967.99,5967.99,23,-1.6835927436806064,-0.737733986883736,-0.0002094068926697945,0.09523809523809534
2025-06-20 03:31:00,5967.99,5968.49,5967.74,5967.86,34,-1.5982952470469003,0.11218125289078916,-2.1782878322551547e-05,0.4782608695652173
2025-06-20 03:32:00,5967.99,5968.74,5967.99,5968.49,26,-1.0269517772186507,-0.46096302232210584,0.00010556547908291414,-0.23529411764705888
2025-06-20 03:33:00,5968.49,5968.61,5967.99,5968.24,18,-1.1857100018018916,-0.988661000423886,-4.188664134474607e-05,-0.3076923076923077
2025-06-20 03:34:00,5968.24,5968.49,5967.99,5967.99,18,-1.3139123271515842,-0.8988361120699148,-4.188839590901772e-05,0.0
2025-06-20 03:35:00,5967.99,5969.36,5967.74,5968.74,14,-0.5728692424398051,-1.2019535981343614,0.00012567045186062664,-0.2222222222222222
2025-06-20 03:36:00,5968.99,5968.99,5967.74,5968.36,19,-0.8411394524647653,-0.6566649720360406,-6.366502812993335e-05,0.3571428571428572
2025-06-20 03:37:00,5968.36,5968.49,5967.11,5967.24,33,-1.6318103526992012,0.7359624796571205,-0.00018765624057526242,0.736842105263158
2025-06-20 03:38:00,5967.24,5967.74,5967.24,5967.61,17,-1.2857939946851873,-0.7615096238502144,6.200521514121426e-05,-0.48484848484848486
2025-06-20 03:39:00,5967.61,5967.61,5966.36,5966.61,21,-1.8576295946356567,-0.3157180901308247,-0.0001675712722514211,0.23529411764705888
2025-06-20 03:40:00,5967.24,5967.36,5965.86,5965.86,22,-2.0422909600744905,-0.11990678970276385,-0.00012569951781660205,0.04761904761904767
2025-06-20 03:41:00,5965.99,5966.24,5964.99,5966.11,35,-1.6354875090934364,1.4013073923714499,4.190510672397174e-05,0.5909090909090908
2025-06-20 03:42:00,5966.11,5966.49,5965.74,5966.24,20,-1.3837356538287793,-0.29409086892365094,2.1789742395084133e-05,-0.4285714285714286
2025-06-20 03:43:00,5966.24,5966.36,5965.74,5965.74,19,-1.5340018313521777,-0.3284261729084691,-8.38048754324694e-05,-0.050000000000000044
2025-06-20 03:44:00,5965.74,5965.74,5965.36,5965.74,18,-1.3805729422201565,-0.4195979072182594,0.0,-0.052631578947368474
2025-06-20 03:45:00,5965.74,5966.24,5965.61,5965.99,23,-1.1355510489756826,0.3086058230000582,4.1905949639042817e-05,0.2777777777777777
2025-06-20 03:46:00,5965.99,5967.74,5965.49,5967.74,35,0.07938044420679981,1.8226096297825736,0.0002933293552285221,0.5217391304347827
2025-06-20 03:47:00,5967.74,5968.86,5967.74,5968.49,32,0.74832205166902,1.2826370543833985,0.00012567571643540276,-0.08571428571428574
2025-06-20 03:48:00,5968.49,5968.74,5966.36,5966.36,18,-0.85126884134561,-0.7858606427224509,-0.0003568741842576717,-0.4375
2025-06-20 03:49:00,5966.24,5966.99,5965.99,5966.74,33,-0.44242871312034127,1.2897886116412223,6.369042431231264e-05,0.8333333333333333
2025-06-20 03:50:00,5966.74,5967.36,5965.49,5965.86,36,-1.1490805798016155,1.5166245590440999,-0.00014748422086430235,0.09090909090909083
2025-06-20 03:51:00,5965.74,5965.86,5964.24,5965.24,51,-1.517335869967616,2.7234366997798736,-0.00010392466467534778,0.41666666666666674
2025-06-20 03:52:00,5965.36,5965.49,5964.86,5965.11,15,-1.4661541828777804,-1.0175035757771431,-2.1792920318342013e-05,-0.7058823529411764
2025-06-20 03:53:00,5965.11,5965.24,5964.24,5964.86,25,-1.5033736667125868,-0.020952370950057954,-4.1910375500164854e-05,0.6666666666666667
2025-06-20 03:54:00,5964.86,5964.99,5964.11,5964.24,25,-1.7672292626574195,-0.05854360110693062,-0.00010394208749242573,0.0
2025-06-20 03:55:00,5964.24,5967.74,5963.86,5967.49,42,0.9606848656802986,1.557113387479424,0.0005449143562297198,0.6799999999999999
2025-06-20 03:56:00,5967.61,5968.36,5966.99,5967.49,37,1.056898993711766,0.9409753359948683,0.0,-0.11904761904761907
2025-06-20 03:57:00,5967.74,5968.24,5967.24,5967.36,20,0.9274101579907603,-0.7350081265053877,-2.178470345159944e-05,-0.45945945945945943
2025-06-20 03:58:00,5967.49,5967.49,5965.11,5965.99,27,-0.2584798126827696,-0.07369603034477332,-0.00022958226083225064,0.3500000000000001
2025-06-20 03:59:00,5965.99,5966.24,5964.99,5965.36,25,-0.7844618021021463,-0.3087903397499708,-0.00010559856788228128,-0.07407407407407407
2025-06-20 04:00:00,5965.49,5965.99,5964.99,5965.99,47,-0.20286940398360642,1.750979063188505,0.00010560972011752767,0.8799999999999999
2025-06-20 04:01:00,5965.99,5966.61,5965.74,5966.61,33,0.35224894842458304,0.3894090755469961,0.00010392240013801235,-0.2978723404255319
2025-06-20 04:02:00,5966.61,5967.36,5965.49,5966.24,31,0.007455004198462073,0.14108835033395634,-6.201176212283777e-05,-0.06060606060606055
2025-06-20 04:03:00,5966.24,5966.74,5966.11,5966.61,14,0.31269305326719893,-1.4959272560697097,6.201560781993187e-05,-0.5483870967741935
2025-06-20 04:04:00,5966.74,5966.74,5964.49,5964.74,29,-1.328294270429668,-0.09082110165094687,-0.0003134107977561529,1.0714285714285716
2025-06-20 04:05:00,5964.61,5964.74,5961.99,5962.11,43,-2.706341201124449,1.1883684254773603,-0.00044092449964294733,0.48275862068965525
2025-06-20 04:06:00,5962.11,5962.74,5958.24,5958.36,60,-3.2834039561557904,2.3071499103949478,-0.0006289719579142261,0.39534883720930236
2025-06-20 04:07:00,5958.11,5959.86,5957.74,5959.24,72,-2.3459566029133914,2.522876011295316,0.00014769164669470314,0.19999999999999996
2025-06-20 04:08:00,5959.36,5959.99,5958.49,5959.99,40,-1.7585930718724374,0.32632249232862465,0.00012585497479533636,-0.4444444444444444
2025-06-20 04:09:00,5959.99,5960.24,5957.99,5957.99,35,-2.067196533981088,-0.024060359445434283,-0.0003355710328373229,-0.125
2025-06-20 04:10:00,5957.99,5958.24,5954.11,5955.49,69,-2.296898530950749,1.9535604898956787,-0.0004196045981950114,0.9714285714285715
2025-06-20 04:11:00,5955.61,5957.24,5955.36,5955.74,70,-1.8868986372223173,1.8076335557802792,4.1978074012405386e-05,0.01449275362318847
2025-06-20 04:12:00,5955.74,5957.11,5955.49,5956.61,26,-1.4760827380017618,-0.7292106445119247,0.00014607756550821804,-0.6285714285714286
2025-06-20 04:13:00,5956.74,5957.49,5955.99,5956.24,32,-1.3893421156740438,-0.4048050940457491,-6.211586791815549e-05,0.23076923076923084
2025-06-20 04:14:00,5956.24,5956.86,5955.86,5956.74,30,-1.1548029559739161,-0.5435328112751497,8.394557640389877e-05,-0.0625
2025-06-20 04:15:00,5956.74,5957.99,5956.24,5957.74,44,-0.8504851689162882,0.2862850158710533,0.00016787706027132643,0.46666666666666656
2025-06-20 04:16:00,5957.61,5960.99,5957.61,5960.86,44,-0.10092150719258981,0.2650196127476075,0.0005236885127581914,0.0
2025-06-20 04:17:00,5960.86,5961.99,5960.36,5961.74,33,0.17451181078654293,-0.443430040064052,0.00014762970443871204,-0.25
2025-06-20 04:18:00,5961.74,5962.11,5961.11,5961.99,25,0.2949102434858782,-0.9247614727248853,4.193406622898799e-05,-0.24242424242424243
2025-06-20 04:19:00,5961.99,5962.49,5961.74,5961.99,21,0.349117746308023,-1.1422516116341555,0.0,-0.16000000000000003
2025-06-20 04:20:00,5962.24,5962.74,5960.61,5960.74,38,0.09697600886610655,-0.08806455311360632,-0.0002096615391841139,0.8095238095238095
2025-06-20 04:21:00,5960.74,5961.49,5960.49,5961.11,28,0.29979775688228955,-0.6744695296561368,6.207282988346385e-05,-0.26315789473684215
2025-06-20 04:22:00,5960.99,5961.11,5960.61,5960.61,14,0.2592980651292917,-1.3945717725310394,-8.387699606282606e-05,-0.5
2025-06-20 04:23:00,5960.61,5961.11,5959.74,5960.99,30,0.5613242313843171,-0.5501074096051785,6.375186432272528e-05,1.1428571428571428
2025-06-20 04:24:00,5960.99,5961.24,5958.99,5958.99,25,-0.12129395306340898,-0.8311021669940334,-0.0003355147383237167,-0.16666666666666663
2025-06-20 04:25:00,5959.24,5960.24,5958.74,5960.24,25,0.49361223922090924,-0.7659783989987038,0.00020976709140296812,0.0
2025-06-20 04:26:00,5960.24,5960.99,5959.86,5960.99,26,0.7690509767153819,-0.6304618973896129,0.00012583385903930377,0.040000000000000036
2025-06-20 04:27:00,5960.86,5960.99,5958.49,5958.49,26,-0.3513293504051456,-0.5654428813875159,-0.00041939342290453485,0.0
2025-06-20 04:28:00,5958.24,5959.24,5957.49,5958.74,39,-0.20985780242275293,0.3517071461694611,4.195693875463924e-05,0.5
2025-06-20 04:29:00,5958.74,5958.99,5958.36,5958.36,17,-0.39270893205431023,-1.0944267143866198,-6.377187123451922e-05,-0.5641025641025641
2025-06-20 04:30:00,5958.61,5959.24,5958.11,5958.74,30,-0.3193472016182619,-0.09547544772382177,6.377593834550055e-05,0.7647058823529411
2025-06-20 04:31:00,5958.74,5959.11,5957.49,5958.49,25,-0.5609497357755708,-0.4940856489360333,-4.195517844374219e-05,-0.16666666666666663
2025-06-20 04:32:00,5958.24,5958.99,5958.24,5958.36,22,-0.7216169966581915,-0.8353730560016306,-2.1817608152452372e-05,-0.12
2025-06-20 04:33:00,5958.36,5959.24,5957.99,5958.36,36,-0.8626384972474778,0.8705545178444174,0.0,0.6363636363636365
2025-06-20 04:34:00,5958.49,5958.49,5955.86,5956.74,33,-1.8951278696454439,0.4814454791602137,-0.0002718868950516429,-0.08333333333333337
2025-06-20 04:35:00,5956.74,5956.74,5954.99,5955.49,42,-2.3044766949099906,1.6266082155103014,-0.000209846325339047,0.2727272727272727
2025-06-20 04:36:00,5955.36,5956.61,5954.24,5954.24,46,-2.3721498718620158,2.0595183504623256,-0.0002098903700619159,0.09523809523809534
2025-06-20 04:37:00,5954.49,5955.61,5954.11,5955.49,36,-1.5786845124031361,0.8160755978727089,0.00020993443327776973,-0.21739130434782605
2025-06-20 04:38:00,5955.49,5957.74,5955.49,5956.74,22,-0.9188781507478059,-0.8354588117572722,0.0002098903700618049,-0.38888888888888884
2025-06-20 04:39:00,5956.86,5957.61,5956.74,5957.24,21,-0.6081965728432935,-0.9539636077512115,8.393853013566321e-05,-0.045454545454545414
2025-06-20 04:40:00,5957.36,5959.49,5956.99,5958.49,39,0.0751808593296895,1.1651091040656798,0.0002098287126253151,0.8571428571428572
2025-06-20 04:41:00,5958.49,5958.74,5957.74,5958.11,25,-0.046814672017751836,-0.46232086460840777,-6.377454690709161e-05,-0.3589743589743589
2025-06-20 04:42:00,5958.49,5960.49,5958.11,5960.49,25,1.2730648211880415,-0.5727173081804967,0.00039945553203946105,0.0
2025-06-20 04:43:00,5960.36,5960.74,5959.74,5960.49,30,1.3143232510128096,0.06363525646449963,0.0,0.19999999999999996
2025-06-20 04:44:00,5960.49,5960.86,5958.24,5958.24,28,0.06451711410921618,-0.2116675933303431,-0.0003774857436217305,-0.06666666666666665
2025-06-20 04:45:00,5958.24,5960.24,5958.24,5958.86,47,0.47262562988331386,1.8865100109144315,0.00010405757404874372,0.6785714285714286
2025-06-20 04:46:00,5958.86,5959.11,5957.36,5958.49,39,0.35808896744996155,0.870935800055684,-6.209241364951712e-05,-0.17021276595744683
2025-06-20 04:47:00,5958.49,5959.49,5958.36,5959.49,29,0.947280604141931,-0.2946606624663873,0.00016782775501855696,-0.2564102564102564
2025-06-20 04:48:00,5959.49,5959.49,5958.36,5958.49,12,0.32784664121359997,-1.916655923117351,-0.00016779959358936836,-0.5862068965517242
2025-06-20 04:49:00,5958.49,5958.61,5957.61,5957.74,22,-0.1256200934271204,-0.91939630893532,-0.0001258708162638067,0.8333333333333333
2025-06-20 04:50:00,5957.74,5958.61,5957.49,5958.49,22,0.3569925014736427,-0.8578891994180471,0.00012588666172064222,0.0
2025-06-20 04:51:00,5958.49,5959.11,5957.49,5959.11,31,0.7220710152335685,0.06982367377336889,0.00010405320811135432,0.40909090909090917
2025-06-20 04:52:00,5959.11,5960.49,5959.11,5960.49,29,1.4333626703747335,-0.18664659017962795,0.00023157820547026198,-0.06451612903225812
2025-06-20 04:53:00,5960.24,5960.24,5958.74,5958.74,29,0.3868928002152742,-0.14953675521786014,-0.0002936000228168645,0.0
2025-06-20 04:54:00,5958.86,5959.24,5958.74,5958.99,18,0.4732234423487796,-1.2325897106572652,4.1955178443853214e-05,-0.3793103448275862
2025-06-20 04:55:00,5958.99,5960.99,5958.86,5960.74,32,1.388338291442849,0.32318966922803216,0.0002936739279641998,0.7777777777777777
2025-06-20 04:56:00,5960.74,5961.49,5960.11,5960.24,31,1.0932218014629893,0.32848597637436333,-8.388220254529344e-05,-0.03125
2025-06-20 04:57:00,5960.24,5960.24,5959.24,5959.24,13,0.2633195990933991,-1.661864477310286,-0.00016777847871896068,-0.5806451612903225
2025-06-20 04:58:00,5959.49,5959.74,5959.24,5959.74,21,0.6430952709931812,-0.7168246271089019,8.390331653029826e-05,0.6153846153846154
2025-06-20 04:59:00,5959.74,5959.99,5959.49,5959.86,22,0.6929123077854089,-0.6085700902826399,2.0135106564955763e-05,0.04761904761904767
2025-06-20 05:00:00,5959.99,5960.36,5959.61,5959.61,28,0.36349496185044694,0.1669373949697376,-4.19472940639265e-05,0.2727272727272727
2025-06-20 05:01:00,5959.61,5959.74,5958.99,5959.24,15,-0.11538682627414502,-1.312817102796191,-6.20845994956376e-05,-0.4642857142857143
2025-06-20 05:02:00,5959.24,5959.49,5958.99,5959.24,11,-0.044832939811587945,-1.5801180418602523,0.0,-0.2666666666666667
2025-06-20 05:03:00,5959.24,5959.61,5957.99,5959.36,25,0.1834631105782187,-0.022021382712715483,2.0136795967351517e-05,1.272727272727273
2025-06-20 05:04:00,5959.24,5959.74,5959.24,5959.61,18,0.43961376348311176,-0.7287050720675882,4.1950813510105434e-05,-0.28
2025-06-20 05:05:00,5959.74,5961.11,5959.49,5960.99,20,1.9550249926020271,-0.4413710103031353,0.00023155877649716494,0.11111111111111116
2025-06-20 05:06:00,5960.99,5960.99,5959.36,5959.49,18,0.05713429646515801,-0.6405567976212129,-0.0002516360537427875,-0.09999999999999998
2025-06-20 05:07:00,5959.49,5960.49,5959.11,5960.36,17,1.070871447589741,-0.7101675151282117,0.0001459856464227638,-0.05555555555555558
2025-06-20 05:08:00,5960.61,5961.49,5960.49,5961.36,14,1.9660483690059134,-1.20416987497916,0.00016777510083287872,-0.17647058823529416
2025-06-20 05:09:00,5961.49,5961.49,5960.86,5961.24,8,1.7276996739424277,-1.8260937904163121,-2.0129634848431444e-05,-0.4285714285714286
2025-06-20 05:10:00,5961.24,5961.99,5960.74,5961.74,27,2.023566291645536,0.7747228137390507,8.387516691166219e-05,2.375
2025-06-20 05:11:00,5961.74,5961.74,5960.99,5961.24,14,1.3016707669727856,-0.9158707478406881,-8.386813245797597e-05,-0.4814814814814815
2025-06-20 05:12:00,5961.24,5961.24,5960.24,5960.99,15,0.9734927326810701,-0.6954177398981786,-4.1937583455831096e-05,0.0714285714285714
2025-06-20 05:13:00,5960.99,5960.99,5960.24,5960.24,18,0.07482685601958237,-0.19053577775501387,-0.00012581802687139376,0.19999999999999996
2025-06-20 05:14:00,5960.24,5960.74,5960.24,5960.49,7,0.2949070515184069,-1.6458180136248628,4.1944619679767925e-05,-0.6111111111111112
2025-06-20 05:15:00,5960.36,5960.74,5960.11,5960.49,13,0.3126588647166531,-0.7330557483429397,0.0,0.8571428571428572
2025-06-20 05:16:00,5960.49,5960.86,5960.36,5960.74,9,0.5866981217946206,-1.2838998919782443,4.194286040237749e-05,-0.3076923076923077
2025-06-20 05:17:00,5960.74,5960.99,5960.49,5960.74,10,0.5138496556586606,-1.0670766056237497,0.0,0.11111111111111116
2025-06-20 05:18:00,5960.74,5962.36,5960.74,5962.36,18,2.1287596519192085,0.2744888191960941,0.0002717783362469195,0.8
2025-06-20 05:19:00,5962.24,5962.24,5961.11,5961.24,16,0.7865848671904129,-0.008529171394887208,-0.00018784508147773327,-0.11111111111111116
2025-06-20 05:20:00,5961.36,5961.61,5960.99,5961.49,14,0.9657808271922148,-0.26197416435332604,4.193758345572007e-05,-0.125
2025-06-20 05:21:00,5961.49,5961.74,5961.36,5961.49,9,0.8831218639575951,-1.131754568839364,0.0,-0.3571428571428571
2025-06-20 05:22:00,5961.74,5963.74,5961.74,5963.24,14,2.4492997628482622,-0.22780872097785446,0.00029355077338055757,0.5555555555555556
2025-06-20 05:23:00,5963.24,5963.86,5963.24,5963.61,23,2.368686721471069,1.5527789306539155,6.204680676935581e-05,0.6428571428571428
2025-06-20 05:24:00,5963.61,5963.74,5963.36,5963.74,11,2.123368085438129,-0.7326599194092642,2.1798876854717264e-05,-0.5217391304347826
2025-06-20 05:25:00,5963.74,5963.86,5963.24,5963.24,16,1.4816421825734443,0.2912442782995272,-8.384000643890666e-05,0.4545454545454546
2025-06-20 05:26:00,5963.24,5963.86,5963.11,5963.86,12,1.7931732672246257,-0.45542551413138116,0.00010397032485687241,-0.25
2025-06-20 05:27:00,5963.74,5963.74,5963.11,5963.24,12,1.1564245633718444,-0.40646942234853023,-0.00010395951615227439,0.0
2025-06-20 05:28:00,5963.24,5963.24,5962.74,5963.24,8,1.0499285274793324,-1.117635751127124,0.0,-0.33333333333333337
2025-06-20 05:29:00,5963.24,5963.36,5962.99,5962.99,10,0.77248905129555,-0.7598400505085939,-4.19235180875166e-05,0.25
2025-06-20 05:30:00,5962.99,5964.74,5962.74,5964.49,17,1.704398833272558,0.9216710181559832,0.00025155165445522876,0.7
2025-06-20 05:31:00,5964.49,5964.49,5964.24,5964.49,16,1.5020729478961092,0.6407915501484769,0.0,-0.05882352941176472
2025-06-20 05:32:00,5964.36,5965.24,5964.24,5964.74,23,1.4833797444882972,2.0071016202045318,4.191473202230789e-05,0.4375
2025-06-20 05:33:00,5965.11,5965.99,5964.99,5965.74,23,1.8839802261325378,1.8092422033140603,0.00016765190100498373,0.0
2025-06-20 05:34:00,5965.61,5965.99,5965.61,5965.86,12,1.7386903929633193,-0.4902443782995662,2.0114855826758316e-05,-0.4782608695652174
2025-06-20 05:35:00,5966.24,5966.24,5965.74,5965.74,7,1.5127848890138387,-1.4104312245963075,-2.0114451227515318e-05,-0.41666666666666663
2025-06-20 05:36:00,5965.74,5965.86,5965.49,5965.74,9,1.3853960519543083,-1.0074508747116482,0.0,0.2857142857142858
2025-06-20 05:37:00,5965.74,5965.74,5964.74,5965.24,14,0.9914616668562292,-0.04104140790860561,-8.381189927819666e-05,0.5555555555555556
2025-06-20 05:38:00,5965.24,5965.49,5964.74,5964.74,17,0.5786941698414714,0.5891981210287985,-8.381892430142646e-05,0.2142857142857142
2025-06-20 05:39:00,5964.74,5965.11,5964.74,5964.74,10,0.504402059048923,-0.785404447881994,0.0,-0.4117647058823529
2025-06-20 05:40:00,5964.99,5965.24,5964.49,5964.49,14,0.22303613291176833,0.030600173294103743,-4.191297525124593e-05,0.3999999999999999
2025-06-20 05:41:00,5964.49,5964.74,5963.86,5963.99,10,-0.38399926035077175,-0.8033399462415235,-8.38294640447268e-05,-0.2857142857142857
2025-06-20 05:42:00,5963.99,5964.24,5963.36,5964.24,11,-0.18214423198919324,-0.5614953391684069,4.191824600652261e-05,0.10000000000000009
2025-06-20 05:43:00,5964.36,5964.61,5963.99,5964.36,16,-0.09465895947969688,0.5869649878789263,2.0119914691640872e-05,0.4545454545454546
2025-06-20 05:44:00,5964.36,5964.61,5963.99,5963.99,11,-0.5231070819320542,-0.5418138349651628,-6.203515549030314e-05,-0.3125
2025-06-20 05:45:00,5963.99,5964.24,5963.74,5963.99,9,-0.5906835449050998,-0.9021126789633412,0.0,-0.18181818181818177
2025-06-20 05:46:00,5963.99,5964.36,5963.49,5963.49,10,-1.1292215298909192,-0.6503366173147851,-8.38364920129342e-05,0.11111111111111116
2025-06-20 05:47:00,5963.49,5963.49,5962.86,5963.49,19,-1.1662040050349975,1.2063305436243026,0.0,0.8999999999999999
2025-06-20 05:48:00,5963.49,5963.99,5963.49,5963.86,7,-0.8055983208551536,-1.3050829619525675,6.204420565802948e-05,-0.631578947368421
2025-06-20 05:49:00,5963.86,5964.86,5963.74,5964.36,16,-0.3100982323123991,0.5144337370796064,8.383831947766929e-05,1.2857142857142856
2025-06-20 05:50:00,5964.36,5964.86,5964.24,5964.74,12,0.18745918743795498,-0.2764344269163645,6.371178131425737e-05,-0.25
2025-06-20 05:51:00,5964.74,5964.86,5963.99,5964.24,9,-0.46977001236815885,-0.8313244621370626,-8.382595050249186e-05,-0.25
2025-06-20 05:52:00,5964.24,5964.61,5964.24,5964.36,7,-0.28236794892195,-1.198972007737776,2.0119914691640872e-05,-0.2222222222222222
2025-06-20 05:53:00,5964.36,5964.74,5964.24,5964.74,5,0.31756005862155945,-1.6649150459339974,6.371178131425737e-05,-0.2857142857142857
2025-06-20 05:54:00,5964.61,5964.86,5964.49,5964.49,7,0.0624100766840525,-1.034612263222927,-4.191297525124593e-05,0.3999999999999999
2025-06-20 05:55:00,5964.49,5964.61,5964.24,5964.24,7,-0.2536478597248575,-1.034612263222927,-4.191473202230789e-05,0.0
2025-06-20 05:56:00,5964.24,5964.24,5963.49,5963.49,13,-1.6509478548337235,0.4662326472437686,-0.00012574946682231136,0.8571428571428572
2025-06-20 05:57:00,5963.49,5963.74,5962.99,5963.49,16,-1.5621277917510679,1.1863718652044242,0.0,0.23076923076923084
2025-06-20 05:58:00,5963.49,5964.24,5963.49,5963.61,13,-1.1701823290828752,0.5060869224888789,2.0122445078207818e-05,-0.1875
2025-06-20 05:59:00,5963.61,5963.99,5963.49,5963.99,5,-0.22492505116321726,-1.46600039703443,6.371979388331006e-05,-0.6153846153846154
2025-06-20 06:00:00,5963.99,5963.99,5963.49,5963.99,11,-0.1686564050240544,0.07649938599423459,0.0,1.2000000000000002
2025-06-20 06:01:00,5963.99,5964.24,5963.74,5963.99,10,-0.1686564050240544,-0.1784985673198801,0.0,-0.09090909090909094
2025-06-20 06:02:00,5964.11,5964.24,5963.74,5963.74,6,-0.7243286790857308,-1.0964765134410674,-4.1918246006411586e-05,-0.4
2025-06-20 06:03:00,5963.86,5963.86,5961.99,5962.49,25,-2.770946672548936,2.777068055061275,-0.00020960001609726664,3.166666666666667
2025-06-20 06:04:00,5962.49,5963.11,5962.49,5962.99,12,-1.5940038079270489,0.20656059093364385,8.385758298956603e-05,-0.52
2025-06-20 06:05:00,5962.86,5962.99,5962.49,5962.74,8,-1.7558056883801463,-0.5677034547945962,-4.1925275742538126e-05,-0.33333333333333337
2025-06-20 06:06:00,5962.74,5963.11,5962.24,5962.24,8,-2.1438861728451046,-0.5440821971006843,-8.385406708999454e-05,0.0
2025-06-20 06:07:00,5962.74,5963.24,5962.74,5962.74,5,-1.3240995504048836,-1.0367224259317205,8.386109918423479e-05,-0.375
2025-06-20 06:08:00,5962.74,5962.99,5962.61,5962.99,4,-0.9094082633046698,-1.1753076991575193,4.192703354499727e-05,-0.19999999999999996
2025-06-20 06:09:00,5962.99,5963.36,5962.49,5962.49,6,-1.3938074172742123,-0.7004368494157946,-8.385055148507625e-05,0.5
2025-06-20 06:10:00,5962.49,5963.74,5962.49,5963.74,13,0.2700662061870536,0.7059702573640445,0.0002096439574741371,1.1666666666666665
2025-06-20 06:11:00,5963.74,5963.99,5963.24,5963.49,8,-0.016577435523658906,-0.2918646736735448,-4.192000321945333e-05,-0.3846153846153846
2025-06-20 06:12:00,5963.49,5964.24,5963.49,5964.24,10,1.0378700208713956,0.08104759210914121,0.000125765281739465,0.25
2025-06-20 06:13:00,5964.24,5964.74,5964.11,5964.49,12,1.4463445595784457,0.42361863450480924,4.191648894069644e-05,0.19999999999999996
2025-06-20 06:14:00,5964.49,5964.74,5964.24,5964.61,7,1.588283979425962,-0.6095975472142373,2.011907137067226e-05,-0.41666666666666663
2025-06-20 06:15:00,5964.61,5964.86,5963.49,5963.74,12,0.4015592416928762,0.37438474117708054,-0.00014586033286334565,0.7142857142857142
2025-06-20 06:16:00,5963.74,5964.11,5962.49,5962.61,19,-1.1382151382246455,1.6454767358923428,-0.000189478414551969,0.5833333333333333
2025-06-20 06:17:00,5962.74,5963.99,5962.49,5963.74,23,0.4290406918040594,2.1090812627532105,0.0001895143234253993,0.21052631578947367
2025-06-20 06:18:00,5963.99,5964.99,5963.99,5964.74,21,1.618561377724508,1.5775672939686776,0.0001676800128778133,-0.08695652173913049
2025-06-20 06:19:00,5964.74,5966.36,5964.74,5965.74,24,2.356896370170344,1.784045968928289,0.00016765190100498373,0.1428571428571428
2025-06-20 06:20:00,5965.61,5966.61,5965.49,5966.24,22,2.334928265767681,1.3294855915077222,8.381189927830768e-05,-0.08333333333333337
2025-06-20 06:21:00,5966.24,5966.61,5966.24,5966.49,5,2.1253196156364007,-1.049127929747518,4.190243771629021e-05,-0.7727272727272727
2025-06-20 06:22:00,5966.49,5966.61,5966.24,5966.49,9,1.8215621573681786,-0.5187746201196151,0.0,0.8
