time,open,high,low,close,tick_volume,spread,real_volume,SMA_20,SMA_50,RSI,Signal
1750362840,5928.86,5929.61,5928.61,5929.36,28,40,0,5929.8965,5929.937,47.16981132075472,-1
1750362900,5929.36,5929.73,5926.23,5927.11,57,40,0,5929.6465,5929.941999999999,42.37288135593221,-1
1750362960,5927.36,5928.36,5927.36,5928.11,41,40,0,5929.534,5929.967,40.89012517385303,-1
1750363020,5928.11,5928.11,5926.86,5927.48,18,40,0,5929.3775000000005,5929.9493999999995,43.108504398826746,-1
1750363080,5927.36,5928.61,5924.23,5924.36,53,40,0,5929.0775,5929.8694,30.9644670050764,-1
1750363140,5923.86,5924.61,5921.36,5924.61,75,40,0,5928.834,5929.804399999999,36.30573248407692,-1
1750381200,5944.49,5952.99,5944.49,5950.36,127,56,0,5929.8465,5930.2444,77.43229689067208,-1
1750381260,5950.74,5955.99,5949.99,5952.99,126,56,0,5931.027999999999,5930.752,78.3809752582273,1
1750381320,5953.61,5956.11,5952.36,5953.11,95,56,0,5932.146999999999,5931.241999999999,78.04878048780488,1
1750381380,5952.99,5954.49,5952.24,5954.11,60,56,0,5933.384499999999,5931.7519999999995,80.0,1
1750381440,5954.61,5957.86,5954.61,5955.24,97,56,0,5934.6285,5932.2896,79.69480679301014,1
1750381500,5955.11,5956.11,5952.11,5953.61,91,56,0,5935.885,5932.794599999999,77.07688645560566,1
1750381560,5953.74,5955.36,5952.49,5952.49,69,56,0,5937.085499999999,5933.2572,78.25036249395849,1
1750381620,5952.36,5953.36,5951.24,5952.61,69,56,0,5938.248,5933.7222,78.78787878787878,1
1750381680,5952.74,5953.24,5950.74,5952.99,61,56,0,5939.392,5934.1948,78.72599076100175,1
1750381740,5953.11,5953.61,5950.74,5951.61,53,56,0,5940.5045,5934.6398,80.42722305017371,1
1750381800,5951.61,5952.74,5951.49,5952.36,39,56,0,5941.567,5935.084799999999,80.30492376905757,1
1750381860,5952.24,5957.49,5952.24,5954.74,89,56,0,5942.7609999999995,5935.5574,82.63888888888897,1
1750381920,5954.86,5954.99,5950.74,5951.49,79,56,0,5943.879999999999,5935.975,82.3824301742658,1
1750381980,5951.74,5953.24,5951.11,5952.36,43,56,0,5945.054999999999,5936.41,82.63937896965403,1
1750382040,5952.74,5953.24,5952.11,5952.49,34,56,0,5946.211499999999,5936.8276000000005,56.30550621669647,1
1750382100,5952.49,5953.24,5952.49,5952.61,41,56,0,5947.486499999999,5937.232599999999,48.67872044506222,1
1750382160,5952.74,5954.86,5952.74,5954.74,41,56,0,5948.817999999999,5937.6952,54.97254423428944,1
1750382220,5954.86,5954.99,5954.24,5954.86,35,56,0,5950.187,5938.1502,52.41779497098643,1
1750382280,5954.86,5954.99,5954.49,5954.49,21,56,0,5951.693499999999,5938.5978000000005,47.45762711864407,1
1750382340,5954.74,5955.49,5954.49,5955.36,32,56,0,5953.231,5939.057799999999,56.25446747676922,1
1750382400,5955.49,5955.49,5954.74,5954.99,18,56,0,5953.4625,5939.510399999999,59.441087613293206,1
1750382460,5954.49,5955.24,5953.99,5954.24,19,56,0,5953.525,5939.9529999999995,55.87599134823404,1
1750382520,5954.24,5955.99,5953.86,5955.99,31,56,0,5953.669,5940.445600000001,59.84251968503951,1
1750382580,5955.99,5956.11,5954.11,5955.86,34,56,0,5953.7564999999995,5940.9532,65.18942101501096,1
1750382640,5956.11,5956.11,5951.99,5952.24,58,56,0,5953.6065,5941.350799999999,49.64412811387932,1
1750382700,5952.24,5953.74,5951.99,5953.74,26,56,0,5953.612999999999,5941.783399999999,46.87108886107626,1
1750382760,5953.74,5953.74,5952.99,5953.49,19,56,0,5953.663,5942.246,57.704160246533384,1
1750382820,5953.49,5953.99,5953.24,5953.74,22,56,0,5953.7195,5942.708599999999,55.58252427184525,1
1750382880,5953.74,5956.49,5953.74,5956.11,42,56,0,5953.8755,5943.2236,62.3972602739727,1
1750382940,5956.11,5956.49,5955.49,5956.49,26,56,0,5954.119499999999,5943.7638,63.05518169582838,1
1750383000,5956.49,5957.11,5954.86,5955.74,45,56,0,5954.2885,5944.2764,53.7091988130565,1
1750383060,5955.74,5956.74,5955.24,5956.74,39,56,0,5954.3885,5944.823999999999,56.54596100278605,1
1750383120,5956.61,5959.24,5956.49,5959.24,55,56,0,5954.776,5945.394199999999,64.40266828380857,1
1750383180,5959.11,5961.24,5958.86,5960.99,55,56,0,5955.2074999999995,5946.0268,66.20610247553294,1
1750383240,5960.99,5961.49,5960.36,5960.99,47,56,0,5955.6325,5946.639400000001,67.64705882352942,1
1750383300,5960.99,5961.36,5959.99,5961.11,45,56,0,5956.057500000001,5947.2919999999995,70.98350641417207,1
1750383360,5960.99,5963.99,5960.99,5963.61,73,56,0,5956.500999999999,5947.9946,72.25467289719609,1
1750383420,5963.61,5964.49,5963.49,5964.11,49,56,0,5956.9635,5948.6896,73.58490566037766,1
1750383480,5964.11,5965.24,5963.99,5964.86,32,56,0,5957.481999999999,5949.384599999999,93.1600547195622,1
1750383540,5963.49,5964.24,5962.99,5963.11,36,56,0,5957.869499999999,5950.0596,81.50638870208459,1
1750383600,5962.99,5964.99,5962.86,5964.74,39,56,0,5958.357,5950.7321999999995,84.61538461538461,1
1750383660,5964.36,5965.74,5963.86,5965.74,54,56,0,5958.932,5951.4298,85.29411764705883,1
1750383720,5965.49,5967.11,5965.24,5967.11,47,56,0,5959.487999999999,5952.1898,84.375,1
1750383780,5966.99,5969.99,5966.99,5968.74,78,56,0,5960.132,5952.9874,85.5072463768116,1
1750383840,5968.99,5968.99,5964.61,5966.49,88,56,0,5960.8445,5953.73,78.66666666666667,1
1750383900,5966.61,5967.11,5965.99,5966.74,53,56,0,5961.494499999999,5954.5226,77.77777777777777,1
1750383960,5966.74,5970.24,5966.74,5969.74,65,56,0,5962.307,5955.3552,78.37837837837839,1
1750384020,5969.74,5972.11,5969.61,5971.61,53,56,0,5963.2005,5956.237799999999,78.51772287862501,1
1750384080,5971.61,5971.74,5969.74,5970.49,45,56,0,5963.9195,5957.160399999999,74.06281661600838,1
1750384140,5970.49,5970.99,5968.99,5969.49,44,56,0,5964.5695,5958.058000000001,70.32007759456876,1
1750384200,5969.74,5969.99,5967.86,5967.99,34,56,0,5965.182,5958.4106,61.162079510703705,1
1750384260,5968.24,5968.49,5965.74,5966.49,58,56,0,5965.669499999999,5958.6806,55.77109602327867,1
1750384320,5966.49,5967.24,5966.24,5966.36,30,56,0,5966.0255,5958.945599999999,53.75,1
1750384380,5966.49,5966.49,5964.49,5965.49,32,56,0,5966.2505,5959.173199999999,56.22384937238526,1
1750384440,5965.49,5965.99,5964.74,5965.24,36,56,0,5966.463,5959.373199999999,51.40924464487036,1
1750384500,5965.24,5966.11,5964.99,5966.11,37,56,0,5966.713,5959.623200000001,51.05053946621209,1
1750384560,5966.11,5967.11,5965.74,5965.74,29,56,0,5966.8195,5959.888199999999,45.8759783263097,1
1750384620,5965.99,5966.36,5965.49,5965.99,25,56,0,5966.913500000001,5960.1557999999995,40.971766250820494,1
1750384680,5965.99,5966.49,5964.74,5965.11,32,56,0,5966.926,5960.3982,45.02164502164451,1
1750384740,5964.99,5965.99,5964.74,5965.74,38,56,0,5967.0575,5960.680799999999,46.488764044943764,1
1750384800,5965.99,5967.36,5965.49,5967.11,45,56,0,5967.1759999999995,5960.975800000001,39.57176843774712,1
1750384860,5967.11,5967.61,5965.86,5966.24,31,56,0,5967.200999999999,5961.2058,26.873385012919712,1
1750384920,5966.24,5966.49,5964.99,5965.36,37,56,0,5967.1135,5961.4832,27.44063324538189,1
1750384980,5965.49,5966.11,5965.36,5965.49,31,56,0,5966.950999999999,5961.7458,30.95238095238095,1
1750385040,5965.49,5965.49,5961.99,5963.86,51,56,0,5966.8195,5961.973199999999,30.573847601128563,1
1750385100,5963.61,5963.99,5962.36,5962.86,34,56,0,5966.6255,5962.1782,32.082922013819996,1
1750385160,5962.86,5963.61,5962.49,5963.49,21,56,0,5966.313,5962.3532,36.50047036688683,1
1750385220,5963.49,5964.49,5963.11,5963.74,34,56,0,5965.9195,5962.5307999999995,41.25874125874145,1
1750385280,5963.74,5964.49,5963.74,5964.24,20,56,0,5965.606999999999,5962.725799999999,45.12670565302155,1
1750385340,5964.24,5964.24,5962.49,5962.74,25,56,0,5965.2695,5962.8733999999995,34.527089072544584,1
1750385400,5962.74,5963.24,5961.36,5961.49,38,56,0,5964.9445,5963.0034,31.94562446898962,1
1750385460,5961.61,5963.24,5961.61,5963.24,27,56,0,5964.782,5963.183400000001,39.63828183873433,1
1750385520,5963.49,5963.86,5962.99,5962.99,24,56,0,5964.6135,5963.323399999999,41.613924050633564,1
1750385580,5962.86,5963.49,5962.74,5963.36,21,56,0,5964.507,5963.4734,40.38772213247138,1
1750385640,5963.49,5963.74,5961.86,5962.24,31,56,0,5964.356999999999,5963.6734,29.925803792251244,1
1750385700,5962.24,5963.61,5962.11,5963.49,35,56,0,5964.226,5963.868399999999,39.008792965627684,1
1750385760,5963.49,5964.49,5963.24,5963.74,28,56,0,5964.126,5964.073399999999,43.181818181818706,1
1750385820,5963.74,5963.74,5962.99,5963.11,15,56,0,5963.981999999999,5964.260800000001,40.38772213247138,-1
1750385880,5963.11,5964.24,5963.11,5964.24,26,56,0,5963.938499999999,5964.4234,51.59932659932704,-1
1750385940,5963.61,5965.99,5963.49,5965.86,33,56,0,5963.9445,5964.6107999999995,62.0,-1
1750386000,5965.86,5967.49,5965.74,5967.24,27,56,0,5963.951,5964.8408,64.15094339622641,-1
1750386060,5967.24,5968.11,5966.24,5967.99,49,56,0,5964.0385,5965.065799999999,65.45454545454545,-1
1750386120,5967.99,5967.99,5966.61,5966.86,26,56,0,5964.1134999999995,5965.2182,59.10987482614698,-1
1750386180,5966.86,5966.99,5965.74,5966.11,24,56,0,5964.1445,5965.320600000001,62.3624358033744,-1
1750386240,5966.11,5966.11,5964.24,5964.24,41,56,0,5964.163500000001,5965.3856,59.64912280701754,-1
1750386300,5964.24,5964.49,5963.11,5963.11,34,56,0,5964.176,5965.4256,49.52311078503262,-1
1750386360,5963.11,5963.49,5961.86,5963.24,36,56,0,5964.1635,5965.418199999999,50.92524056254625,-1
1750386420,5963.24,5964.11,5962.99,5963.86,27,56,0,5964.169499999999,5965.413200000001,51.81686046511625,-1
1750386480,5963.86,5963.86,5962.24,5962.49,28,56,0,5964.082,5965.3658,50.892219842969304,-1
1750386540,5962.49,5962.49,5961.11,5961.99,32,56,0,5964.0445,5965.3434,44.34389140271503,-1
1750386600,5962.24,5962.61,5961.49,5961.61,20,56,0,5964.050499999999,5965.2807999999995,42.04630321135154,-1
1750386660,5961.49,5962.99,5961.49,5962.24,19,56,0,5964.0005,5965.2108,46.75130694548219,-1
1750386720,5962.24,5962.24,5961.49,5961.86,21,56,0,5963.9439999999995,5965.105800000001,40.5854430379745,-1
1750386780,5961.99,5962.74,5961.99,5962.61,13,56,0,5963.906499999999,5964.9832,36.193712829227366,-1
1750386840,5962.61,5963.99,5961.99,5963.86,16,56,0,5963.9875,5964.9306,35.48109965635733,-1
1750386900,5963.99,5963.99,5962.49,5962.49,29,56,0,5963.9375,5964.8456,27.56933115823857,-1
1750386960,5962.49,5963.11,5961.74,5962.86,30,56,0,5963.8935,5964.708,32.60869565217391,-1
1750387020,5962.99,5963.74,5962.74,5963.61,17,56,0,5963.9185,5964.548000000001,39.130434782608695,-1
1750387080,5963.74,5963.86,5963.11,5963.24,10,56,0,5963.8685,5964.403,45.00000000000001,-1
1750387140,5963.24,5963.99,5963.24,5963.74,15,56,0,5963.7625,5964.288,53.36179295624395,-1
1750387200,5963.86,5964.24,5963.86,5964.24,15,56,0,5963.612499999999,5964.213,55.133470225872806,-1
1750387260,5964.24,5965.99,5964.11,5965.24,32,56,0,5963.475,5964.187999999999,56.81818181818243,-1
1750387320,5965.49,5966.49,5965.24,5965.74,29,56,0,5963.419,5964.1756,67.56756756756758,-1
1750387380,5965.74,5965.74,5964.99,5965.49,16,56,0,5963.388,5964.1756000000005,69.44444444444444,-1
1750387440,5965.61,5966.49,5965.61,5965.99,26,56,0,5963.4755,5964.190600000001,74.01315789473773,-1
1750387500,5965.99,5966.74,5965.36,5966.24,31,56,0,5963.632,5964.1932,72.88329519450858,-1
1750387560,5966.24,5966.49,5964.24,5964.99,27,56,0,5963.7195,5964.178199999999,66.28511966701464,-1
1750387620,5964.74,5964.99,5963.99,5963.99,16,56,0,5963.726000000001,5964.138199999999,56.997971602434866,-1
1750387680,5963.99,5964.11,5962.86,5963.24,24,56,0,5963.763499999999,5964.100799999999,46.688034188034656,-1
1750387740,5963.24,5963.24,5961.11,5961.49,23,56,0,5963.7384999999995,5964.015799999999,44.866529774127194,-1
1750387800,5961.74,5963.99,5961.61,5963.99,37,56,0,5963.8575,5963.953399999999,54.75989890480252,-1
1750387860,5963.99,5964.11,5962.99,5963.74,25,56,0,5963.9325,5963.903399999999,50.57167985927928,1
1750387920,5963.99,5963.99,5963.24,5963.49,16,56,0,5964.014,5963.866,51.11111111111111,1
1750387980,5963.49,5965.24,5963.49,5963.74,30,56,0,5964.0705,5963.831,50.0,1
1750388040,5963.74,5964.11,5963.36,5963.99,19,56,0,5964.076999999999,5963.8336,48.83720930232558,1
1750388100,5963.99,5963.99,5963.24,5963.74,21,56,0,5964.139499999999,5963.851199999999,42.5,1
1750388160,5963.74,5964.74,5963.74,5964.36,18,56,0,5964.2145,5963.8686,43.181818181817576,1
1750388220,5964.61,5964.74,5963.99,5963.99,19,56,0,5964.2335,5963.8736,42.675781249999844,1
1750388280,5963.99,5963.99,5962.99,5963.24,20,56,0,5964.2335,5963.8535999999995,36.89227836034291,1
1750388340,5963.24,5963.86,5962.74,5963.74,32,56,0,5964.233499999999,5963.8736,38.36126629422695,1
1750388400,5963.74,5966.49,5963.74,5965.24,74,56,0,5964.2835,5963.9486,51.137397634212945,1
1750388460,5964.61,5965.49,5964.24,5965.24,42,56,0,5964.2835,5963.988599999999,56.25625625625639,1
1750388520,5965.24,5966.24,5964.86,5964.86,28,56,0,5964.2395,5964.026,58.41995841995795,1
1750388580,5964.74,5965.74,5964.74,5965.74,34,56,0,5964.2519999999995,5964.0736,74.28571428571428,1
1750388640,5965.99,5965.99,5964.49,5964.61,32,56,0,5964.182999999999,5964.121,54.20054200541925,1
1750388700,5964.74,5966.24,5964.49,5964.74,33,56,0,5964.108,5964.146,56.887052341597595,-1
1750388760,5964.86,5964.86,5962.49,5962.74,42,56,0,5963.9955,5964.126,45.83795782463939,-1
1750388820,5962.74,5964.86,5962.74,5963.99,37,56,0,5963.995499999999,5964.143599999999,51.248751248751226,-1
1750388880,5964.24,5965.86,5964.24,5965.74,31,56,0,5964.1205,5964.1736,57.60208514335346,-1
1750388940,5965.74,5969.86,5965.74,5969.86,59,56,0,5964.539,5964.2536,69.8959687906367,1
1750389000,5970.11,5970.49,5968.74,5968.74,39,56,0,5964.776499999999,5964.2836,63.79093198992469,1
1750389060,5968.74,5969.99,5967.49,5969.61,47,56,0,5965.07,5964.316,67.1550671550667,1
1750389120,5969.61,5971.49,5969.61,5971.24,32,56,0,5965.4574999999995,5964.403599999999,73.17497103128592,1
1750389180,5971.24,5973.61,5971.24,5973.11,58,56,0,5965.926,5964.5436,75.14761137949499,1
1750389240,5973.11,5973.24,5971.74,5971.99,47,56,0,5966.325999999999,5964.6986,68.4931506849315,1
1750389300,5971.99,5972.49,5970.49,5970.49,56,56,0,5966.6635,5964.8462,63.291139240506325,1
1750389360,5970.74,5970.86,5969.61,5969.74,34,56,0,5966.9325,5964.9762,62.127236580517234,1
1750389420,5969.74,5969.74,5968.86,5968.99,40,56,0,5967.1825,5965.078799999999,58.12906453226622,1
1750389480,5968.49,5968.61,5966.74,5967.99,38,56,0,5967.42,5965.188799999999,58.50956696878188,1
1750389540,5967.99,5969.24,5967.99,5968.24,29,56,0,5967.645,5965.3138,58.75875875875895,1
1750389600,5968.24,5971.24,5967.74,5970.74,43,56,0,5967.92,5965.4964,69.53125000000041,1
1750389660,5970.74,5971.49,5969.99,5970.11,37,56,0,5968.1635,5965.6538,65.40785498489424,1
1750389720,5970.11,5970.61,5968.99,5970.11,29,56,0,5968.4259999999995,5965.818799999999,62.0651573716178,1
1750389780,5970.24,5971.74,5969.99,5970.99,44,56,0,5968.6885,5965.986399999999,53.79959650302661,1
1750389840,5970.99,5970.99,5969.24,5970.24,26,56,0,5968.969999999999,5966.1140000000005,55.17241379310345,1
1750389900,5970.11,5970.74,5969.74,5970.74,22,56,0,5969.2699999999995,5966.279,53.998584571833334,1
1750389960,5970.74,5970.74,5969.99,5970.24,11,56,0,5969.645,5966.426600000001,46.15384615384615,1
1750390020,5970.24,5970.49,5970.24,5970.49,11,56,0,5969.969999999999,5966.564199999999,38.48857644991272,1
1750390080,5970.49,5970.86,5970.24,5970.24,15,56,0,5970.195,5966.704199999999,41.674595623216156,1
1750390140,5970.24,5970.24,5969.11,5969.24,21,56,0,5970.163999999999,5966.814199999999,43.7562437562439,1
1750390200,5969.24,5969.86,5967.99,5967.99,23,56,0,5970.1265,5966.8892000000005,41.674595623216156,1
1750390260,5967.99,5968.49,5967.74,5967.86,34,56,0,5970.039,5966.9416,44.28715874620793,1
1750390320,5967.99,5968.74,5967.99,5968.49,26,56,0,5969.9015,5966.9966,52.62605042016796,1
1750390380,5968.49,5968.61,5967.99,5968.24,18,56,0,5969.657999999999,5967.051599999999,50.0,1
1750390440,5968.24,5968.49,5967.99,5967.99,18,56,0,5969.4580000000005,5967.091599999999,31.086657496562353,1
1750390500,5967.99,5969.36,5967.74,5968.74,14,56,0,5969.3705,5967.141599999999,40.7307171853868,1
1750390560,5968.99,5968.99,5967.74,5968.36,19,56,0,5969.3015,5967.209,38.73873873873937,1
1750390620,5968.36,5968.49,5967.11,5967.24,33,56,0,5969.214,5967.274,26.591760299626102,1
1750390680,5967.24,5967.74,5967.24,5967.61,17,56,0,5969.195,5967.3614,32.765399737876336,1
1750390740,5967.61,5967.61,5966.36,5966.61,21,56,0,5969.1134999999995,5967.4638,24.600246002459684,1
1750390800,5967.24,5967.36,5965.86,5965.86,22,56,0,5968.8695,5967.501199999999,23.866348448687035,1
1750390860,5965.99,5966.24,5964.99,5966.11,35,56,0,5968.6695,5967.5486,23.866348448687035,1
1750390920,5966.11,5966.49,5965.74,5966.24,20,56,0,5968.476,5967.6035999999995,25.78692493946795,1
1750390980,5966.24,5966.36,5965.74,5965.74,19,56,0,5968.2135,5967.643599999999,27.44845360824806,1
1750391040,5965.74,5965.74,5965.36,5965.74,18,56,0,5967.9885,5967.6786,32.718894009217166,1
1750391100,5965.74,5966.24,5965.61,5965.99,23,56,0,5967.750999999999,5967.7236,35.897435897436964,1
1750391160,5965.99,5967.74,5965.49,5967.74,35,56,0,5967.625999999999,5967.791199999999,45.16129032258065,-1
1750391220,5967.74,5968.86,5967.74,5968.49,32,56,0,5967.526,5967.8812,51.515151515151516,-1
1750391280,5968.49,5968.74,5966.36,5966.36,18,56,0,5967.331999999999,5967.9436,41.954590325764606,-1
1750391340,5966.24,5966.99,5965.99,5966.74,33,56,0,5967.207,5968.0036,39.754098360655966,-1
1750391400,5966.74,5967.36,5965.49,5965.86,36,56,0,5967.1005,5968.016,37.816764132553864,-1
1750391460,5965.74,5965.86,5964.24,5965.24,51,56,0,5966.9695,5968.016,39.754098360655966,-1
1750391520,5965.36,5965.49,5964.86,5965.11,15,56,0,5966.800499999999,5968.021,36.86974789916026,-1
1750391580,5965.11,5965.24,5964.24,5964.86,25,56,0,5966.6315,5968.0034,40.02280501710426,-1
1750391640,5964.86,5964.99,5964.11,5964.24,25,56,0,5966.4439999999995,5967.996,40.62500000000099,-1
1750391700,5964.24,5967.74,5963.86,5967.49,42,56,0,5966.3814999999995,5968.0509999999995,55.927835051546694,-1
1750391760,5967.61,5968.36,5966.99,5967.49,37,56,0,5966.338,5968.146,55.43006081668105,-1
1750391820,5967.74,5968.24,5967.24,5967.36,20,56,0,5966.343999999999,5968.2134,57.27109515260253,-1
1750391880,5967.49,5967.49,5965.11,5965.99,27,56,0,5966.263,5968.2184,50.99920063948839,-1
1750391940,5965.99,5966.24,5964.99,5965.36,25,56,0,5966.2005,5968.1284,47.5562451512797,-1
1750392000,5965.49,5965.99,5964.99,5965.99,47,56,0,5966.207,5968.073399999999,42.56584536958397,-1
1750392060,5965.99,5966.61,5965.74,5966.61,33,56,0,5966.231999999999,5968.0134,41.92439862542931,-1
1750392120,5966.61,5967.36,5965.49,5966.24,31,56,0,5966.232,5967.913400000001,49.39271255060785,-1
1750392180,5966.24,5966.74,5966.11,5966.61,14,56,0,5966.2755,5967.783399999999,49.34143870314026,-1
1750392240,5966.74,5966.74,5964.49,5964.74,29,56,0,5966.2255,5967.6384,44.84346224677751,-1
1750392300,5964.61,5964.74,5961.99,5962.11,43,56,0,5966.0315,5967.470799999999,37.83993783993731,-1
1750392360,5962.11,5962.74,5958.24,5958.36,60,56,0,5965.5625,5967.2432,29.5330503335352,-1
1750392420,5958.11,5959.86,5957.74,5959.24,72,56,0,5965.099999999999,5967.048200000001,33.58644859813106,-1
1750392480,5959.36,5959.99,5958.49,5959.99,40,56,0,5964.781499999999,5966.8882,37.68115942028985,-1
1750392540,5959.99,5960.24,5957.99,5957.99,35,56,0,5964.343999999999,5966.6831999999995,20.3125,-1
1750392600,5957.99,5958.24,5954.11,5955.49,69,56,0,5963.8255,5966.378199999999,17.567567567567565,-1
1750392660,5955.61,5957.24,5955.36,5955.74,70,56,0,5963.3505,5966.0908,18.79699248120312,-1
1750392720,5955.74,5957.11,5955.49,5956.61,26,56,0,5962.925499999999,5965.8207999999995,24.11699779249402,-1
1750392780,5956.74,5957.49,5955.99,5956.24,32,56,0,5962.494499999999,5965.5258,24.468085106382816,-1
1750392840,5956.24,5956.86,5955.86,5956.74,30,56,0,5962.1195,5965.2558,23.91426959954815,-1
1750392900,5956.74,5957.99,5956.24,5957.74,44,56,0,5961.632,5964.9958,25.510767531750275,-1
1750392960,5957.61,5960.99,5957.61,5960.86,44,56,0,5961.300499999999,5964.8081999999995,37.10450623202255,-1
1750393020,5960.86,5961.99,5960.36,5961.74,33,56,0,5961.0195,5964.633199999999,38.6055217594761,-1
1750393080,5961.74,5962.11,5961.11,5961.99,25,56,0,5960.8195,5964.468199999999,43.037974683544306,-1
1750393140,5961.99,5962.49,5961.74,5961.99,21,56,0,5960.651,5964.323200000001,49.64953271028069,-1
1750393200,5962.24,5962.74,5960.61,5960.74,38,56,0,5960.388499999999,5964.178199999999,58.13953488372136,-1
1750393260,5960.74,5961.49,5960.49,5961.11,28,56,0,5960.1135,5964.043199999999,56.626506024096145,-1
1750393320,5960.99,5961.11,5960.61,5960.61,14,56,0,5959.832,5963.8856,52.23665223665189,-1
1750393380,5960.61,5961.11,5959.74,5960.99,30,56,0,5959.5509999999995,5963.740599999999,62.25490196078454,-1
1750393440,5960.99,5961.24,5958.99,5958.99,25,56,0,5959.263499999999,5963.560600000001,64.90630323679756,-1
1750393500,5959.24,5960.24,5958.74,5960.24,25,56,0,5959.17,5963.390600000001,67.66091051805367,-1
1750393560,5960.24,5960.99,5959.86,5960.99,26,56,0,5959.3015,5963.2432,67.35340729001643,-1
1750393620,5960.86,5960.99,5958.49,5958.49,26,56,0,5959.264,5963.0682,57.62711864406779,-1
1750393680,5958.24,5959.24,5957.49,5958.74,39,56,0,5959.2015,5962.890799999999,56.896551724137936,-1
1750393740,5958.74,5958.99,5958.36,5958.36,17,56,0,5959.219999999999,5962.725799999999,52.23342939481227,-1
1750393800,5958.61,5959.24,5958.11,5958.74,30,56,0,5959.3825,5962.5834,40.48473967684098,-1
1750393860,5958.74,5959.11,5957.49,5958.49,25,56,0,5959.5199999999995,5962.431,34.53853472883,-1
1750393920,5958.24,5958.99,5958.24,5958.36,22,56,0,5959.6075,5962.2734,32.531280076997135,-1
1750393980,5958.36,5959.24,5957.99,5958.36,36,56,0,5959.7135,5962.1258,32.531280076997135,-1
1750394040,5958.49,5958.49,5955.86,5956.74,33,56,0,5959.7135,5961.9457999999995,31.412639405204843,-1
1750394100,5956.74,5956.74,5954.99,5955.49,42,56,0,5959.601000000001,5961.7357999999995,25.859106529210763,-1
1750394160,5955.36,5956.61,5954.24,5954.24,46,56,0,5959.2699999999995,5961.465800000001,24.293785310735572,-1
1750394220,5954.49,5955.61,5954.11,5955.49,36,56,0,5958.9574999999995,5961.2058,29.260935143288435,-1
1750394280,5955.49,5957.74,5955.49,5956.74,22,56,0,5958.695,5961.0134,41.00719424460448,-1
1750394340,5956.86,5957.61,5956.74,5957.24,21,56,0,5958.4574999999995,5960.823399999999,37.24489795918391,-1
1750394400,5957.36,5959.49,5956.99,5958.49,39,56,0,5958.344999999999,5960.6759999999995,39.804241435562986,-1
1750394460,5958.49,5958.74,5957.74,5958.11,25,56,0,5958.195,5960.533399999999,48.126232741616874,-1
1750394520,5958.49,5960.49,5958.11,5960.49,25,56,0,5958.189,5960.441,57.13121434392803,-1
1750394580,5960.36,5960.74,5959.74,5960.49,30,56,0,5958.164,5960.3535999999995,58.957106812447655,-1
1750394640,5960.49,5960.86,5958.24,5958.24,28,56,0,5958.1265,5960.2336,48.18313953488374,-1
1750394700,5958.24,5960.24,5958.24,5958.86,47,56,0,5958.0575,5960.061,51.30927105449359,-1
1750394760,5958.86,5959.11,5957.36,5958.49,39,56,0,5957.9325,5959.880999999999,50.45233124565105,-1
1750394820,5958.49,5959.49,5958.36,5959.49,29,56,0,5957.9825,5959.723599999998,53.67599219258333,-1
1750394880,5959.49,5959.49,5958.36,5958.49,12,56,0,5957.969999999999,5959.5736,55.932203389830505,-1
1750394940,5958.49,5958.61,5957.61,5957.74,22,56,0,5957.939,5959.4212,57.89473684210526,-1
1750395000,5957.74,5958.61,5957.49,5958.49,22,56,0,5957.9265,5959.2712,65.45454545454545,-1
1750395060,5958.49,5959.11,5957.49,5959.11,31,56,0,5957.9574999999995,5959.1212,63.79573170731677,-1
1750395120,5959.11,5960.49,5959.11,5960.49,29,56,0,5958.063999999999,5959.006199999999,64.15094339622641,-1
1750395180,5960.24,5960.24,5958.74,5958.74,29,56,0,5958.083,5958.8488,55.17241379310345,-1
1750395240,5958.86,5959.24,5958.74,5958.99,18,56,0,5958.1955,5958.7338,51.85185185185185,-1
1750395300,5958.99,5960.99,5958.86,5960.74,32,56,0,5958.458,5958.7064,58.84330867518537,-1
1750395360,5960.74,5961.49,5960.11,5960.24,31,56,0,5958.758,5958.744000000001,49.03772132409544,1
1750395420,5960.24,5960.24,5959.24,5959.24,13,56,0,5958.9455,5958.743999999999,45.532523230879136,1
1750395480,5959.49,5959.74,5959.24,5959.74,21,56,0,5959.095499999999,5958.738999999999,56.12745098039226,1
1750395540,5959.74,5959.99,5959.49,5959.86,22,56,0,5959.2265,5958.7764,54.258943781942165,1
1750395600,5959.99,5960.36,5959.61,5959.61,28,56,0,5959.282499999999,5958.8588,54.81927710843331,1
1750395660,5959.61,5959.74,5958.99,5959.24,15,56,0,5959.339,5958.9288,48.862602365787055,1
1750395720,5959.24,5959.49,5958.99,5959.24,11,56,0,5959.276499999999,5958.981400000001,53.75375375375384,1
1750395780,5959.24,5959.61,5957.99,5959.36,25,56,0,5959.219999999999,5959.043799999999,58.65384615384587,1
1750395840,5959.24,5959.74,5959.24,5959.61,18,56,0,5959.2885,5959.1012,56.320541760721966,1
1750395900,5959.74,5961.11,5959.49,5960.99,20,56,0,5959.3949999999995,5959.1662,59.77130977131045,1
1750395960,5960.99,5960.99,5959.36,5959.49,18,56,0,5959.445,5959.1388,44.866529774127194,1
1750396020,5959.49,5960.49,5959.11,5960.36,17,56,0,5959.4884999999995,5959.1112,59.142212189615975,1
